name;address;cp;ville;country;phone;description
PHARMACIE DES RECOLLETS;64 AV BERTHELOT;26100;ROMANS SUR ISERE;FRANCE;04 75 02 71 10;Pharmacie d'Officine
PHARMACIE CENTRALE;42 PL JEAN JAURÈS;26100;ROMANS SUR ISERE;FRANCE;04 75 02 03 48;Pharmacie d'Officine
PHARMACIE SCHWEBACH-POLVERELLI;R DE STRAUBING;26100;ROMANS SUR ISERE;FRANCE;04 75 02 22 79;Pharmacie d'Officine
PHARMACIE TERRAIL;GRANDE RUE;26340;SAILLANS;FRANCE;04 75 21 52 02;Pharmacie d'Officine
SELARL PHARMACIE DE L'HERBASSE;37 AV du Commandant Corlu;26260;ST DONAT SUR L HERBASSE;FRANCE;04 75 45 10 34;Pharmacie d'Officine
PHARMACIE OLIVIER BOISSIN;33 AV GEORGES BERT;26260;ST DONAT SUR L HERBASSE;FRANCE;04 75 45 10 26;Pharmacie d'Officine
PHARMACIE DE SAINT-JEAN;PL DE L EGLISE;26190;ST JEAN EN ROYANS;FRANCE;04 75 48 60 12;Pharmacie d'Officine
PHARMACIE DU ROYANS;20 R JEAN JAURES;26190;ST JEAN EN ROYANS;FRANCE;04 75 48 63 52;Pharmacie d'Officine
SELARL PHARMACIE DES AROMES;RTE DE SAINTE EULALIE;26190;ST LAURENT EN ROYANS;FRANCE;04 75 47 76 79;Pharmacie d'Officine
PHARMACIE SAINT MARCEL;95 AV de Provence;26320;ST MARCEL LES VALENCE;FRANCE;04 75 58 71 01;Pharmacie d'Officine
SELARL DE L'AQUEDUC;PL DES LOGES;26190;ST NAZAIRE EN ROYANS;FRANCE;04 75 48 41 02;Pharmacie d'Officine
SELAS PHARMACIE DES TROIS CHATEAUX;8 PL DE LA LIBERATION;26130;ST PAUL TROIS CHATEAUX;FRANCE;04 75 04 72 54;Pharmacie d'Officine
PHARMACIE DES PLATANES;44 AV DU GENERAL DE GAULLE;26130;ST PAUL TROIS CHATEAUX;FRANCE;;Pharmacie d'Officine
PHARMACIE CAPEVAND;14 PL DU 8 MAI 1945;26140;ST RAMBERT D ALBON;FRANCE;04 75 31 00 22;Pharmacie d'Officine
GRANDE PHARMACIE RAMBERTOISE;42 AV DU DOCTEUR L. STEINBERG;26140;ST RAMBERT D ALBON;FRANCE;04 75 31 01 03;Pharmacie d'Officine
GRANDE PHARMACIE DE SAINT SORLIN;350 AV DES PINS;26210;ST SORLIN EN VALLOIRE;FRANCE;04 75 31 70 14;Pharmacie d'Officine
PHARMACIE DES SOURCES;PL DU 19 MARS 1962;26240;ST UZE;FRANCE;04 75 03 20 52;Pharmacie d'Officine
PHARMACIE ISSARTEL;3 PL ARISTIDE BRIAND;26240;ST VALLIER;FRANCE;04 75 23 19 48;Pharmacie d'Officine
PHARMACIE GACHE;12 PL DU CHAMP DE MARS;26240;ST VALLIER;FRANCE;04 75 23 04 09;Pharmacie d'Officine
PHARMACIE PROVENCE - DAUPHINE;81 AV DU DAUPHINE;26270;SAULCE SUR RHONE;FRANCE;;Pharmacie d'Officine
PHARMACIE ROUVIERE;232 RTE DE LA COUCOURDE;26740;SAUZET;FRANCE;04 75 46 71 11;Pharmacie d'Officine
SARL PHARMACIE CHAUVET;AV DES COTES DU RHONE;26790;SUZE LA ROUSSE;FRANCE;04 75 04 81 43;Pharmacie d'Officine
PHARMACIE DROIN - TABET;48 AV JEAN JAURES;26600;TAIN L HERMITAGE;FRANCE;04 75 08 26 29;Pharmacie d'Officine
PHARMACIE DE L'HERMITAGE;49 AV FRANKLIN ROOSEVELT;26600;TAIN L HERMITAGE;FRANCE;04 75 08 24 98;Pharmacie d'Officine
SARL PHARMACIE BOURRAT;PL DE LA RESISTANCE;26770;TAULIGNAN;FRANCE;04 75 53 55 74;Pharmacie d'Officine
PHARMACIE DES ALPES;11 AV DES ALPES;26790;TULETTE;FRANCE;04 75 98 32 32;Pharmacie d'Officine
PHARMACIE INVERNIZZI;1 R DES ALPES;26000;VALENCE;FRANCE;04 75 43 02 90;Pharmacie d'Officine
PHARMACIE NOTRE DAME;30 R DES ALPES;26000;VALENCE;FRANCE;04 75 43 11 40;Pharmacie d'Officine
SELAS PHARMACIE DE LA ROCADE;21 R DU DOCTEUR ABEL;26000;VALENCE;FRANCE;04 75 43 01 01;Pharmacie d'Officine
PHARMACIE SAFARIAN;AV DE CHABEUIL;26000;VALENCE;FRANCE;04 75 43 63 16;Pharmacie d'Officine
PHARMACIE CHAMP DE MARS - VICTOR HUGO;36 AV VICTOR HUGO;26000;VALENCE;FRANCE;04 75 44 03 41;Pharmacie d'Officine
GRANDE PHARMACIE DE CHATEAUVERT;120 R CHATEAUVERT;26000;VALENCE;FRANCE;04 75 41 64 22;Pharmacie d'Officine
PHARMACIE SERVES;11 PL DES CLERCS;26000;VALENCE;FRANCE;04 75 43 05 01;Pharmacie d'Officine
PHARMACIE DE L'HOTEL DE VILLE;1 R EMILE AUGIER;26000;VALENCE;FRANCE;04 75 78 41 41;Pharmacie d'Officine
PHARMACIE DU PALAIS;41 R EMILE AUGIER;26000;VALENCE;FRANCE;04 75 43 02 18;Pharmacie d'Officine
PHARMACIE DU MARCHE;2 R DOCTEUR MARC KOHARIAN;26000;VALENCE;FRANCE;04 75 43 60 79;Pharmacie d'Officine
SELARL C.M PHARMA;457 R DE CHABEUIL;26000;VALENCE;FRANCE;;Pharmacie d'Officine
PHARMACIE DES CHARRANS;25 R DU 8 MAI 1945;26000;VALENCE;FRANCE;04 75 43 06 88;Pharmacie d'Officine
PHARMACIE VINAY-OBOUSSIER;8 AV DE LA LIBERATION;26000;VALENCE;FRANCE;04 75 44 11 57;Pharmacie d'Officine
PHARMACIE CLEMENT-ALAMARGOT;16 R JEAN PERRIN;26000;VALENCE;FRANCE;04 75 56 97 52;Pharmacie d'Officine
PHARMACIE LACAZE MASMONTEIL-DE MAURY;R JEAN VILAR;26000;VALENCE;FRANCE;04 75 78 40 90;Pharmacie d'Officine
PHARMACIE DE VALENSOLLES;297 AV de Provence;26000;VALENCE;FRANCE;04 75 44 39 58;Pharmacie d'Officine
SELARL PHARMACIE ILIOZER;64 R MADIER DE MONTJAU;26000;VALENCE;FRANCE;04 75 55 26 40;Pharmacie d'Officine
SELAS PHARMACIE DES BOULEVARDS;33 PL DU GENERAL LECLERC;26000;VALENCE;FRANCE;04 75 78 05 84;Pharmacie d'Officine
SELARL PHARMACIE DU LYCEE;1 R DES FRERES MONTGOLFIER;26000;VALENCE;FRANCE;04 75 42 18 06;Pharmacie d'Officine
PHARMACIE JAPPE RENARD;4 PL DE LA PAIX;26000;VALENCE;FRANCE;04 75 44 45 38;Pharmacie d'Officine
PHARMACIE DE LA GARE;25 AV PIERRE SEMARD;26000;VALENCE;FRANCE;04 75 44 15 09;Pharmacie d'Officine
PHARMACIE DE LA GRANDE ARCHE;178 AV DE ROMANS;26000;VALENCE;FRANCE;04 75 43 00 59;Pharmacie d'Officine
SELARL PHARMACIE ZEROUKIAN VALENCE II;RTE DE ROMANS;26000;VALENCE;FRANCE;04 75 82 00 88;Pharmacie d'Officine
PHARMACIE FERNANDEZ;16 FG ST JACQUES;26000;VALENCE;FRANCE;04 75 43 01 66;Pharmacie d'Officine
B.C PHARMA;38 AV DE VERDUN;26000;VALENCE;FRANCE;04 75 43 15 16;Pharmacie d'Officine
GRANDE PHARMACIE DANTON;192 AV VICTOR HUGO;26000;VALENCE;FRANCE;04 75 44 05 84;Pharmacie d'Officine
EURL PHARMACIE CHAMPION;367 AV VICTOR HUGO;26000;VALENCE;FRANCE;04 75 44 05 90;Pharmacie d'Officine
PHARMACIE D'ALIXAN;14 PL DU 11 NOVEMBRE 1918;26300;ALIXAN;FRANCE;04 75 47 60 60;Pharmacie d'Officine
PHARMACIE DE MONTBOUCHER;20 RTE D'ALLAN;26740;MONTBOUCHER SUR JABRON;FRANCE;04 75 00 09 94;Pharmacie d'Officine
PHARMACIE LE ROY;51 R DE LOUVIERS;27400;ACQUIGNY;FRANCE;02 32 50 21 81;Pharmacie d'Officine
SELARL COILLIOT-CUZON;9 R DE LA REPUBLIQUE;27370;AMFREVILLE ST AMAND;FRANCE;02 32 35 35 34;Pharmacie d'Officine
PHARMACIE PELCENER-DELVAUX;58 R MARCEL LEFEVRE;27700;LES ANDELYS;FRANCE;02 32 54 22 80;Pharmacie d'Officine
PHARMACIE SIGNOL;12 PL NICOLAS POUSSIN;27700;LES ANDELYS;FRANCE;02 32 54 11 37;Pharmacie d'Officine
PHARMACIE DES ANDELYS;50 AV DE LA REPUBLIQUE;27700;LES ANDELYS;FRANCE;02 32 54 02 31;Pharmacie d'Officine
PHARMACIE CENTRALE;24 R CHARLES DE GAULLE;27940;LE VAL D HAZEY;FRANCE;02 32 53 04 56;Pharmacie d'Officine
PHARMACIE DE LA PLACE;31 PL FRANCOIS MITTERRAND;27940;LE VAL D HAZEY;FRANCE;02 32 52 33 24;Pharmacie d'Officine
PHARMACIE BENARD;35 Grande Rue;27330;MESNIL EN OUCHE;FRANCE;02 32 44 35 11;Pharmacie d'Officine
PHARMACIE VETTES;3 RTE du Château d'Eau;27410;MESNIL EN OUCHE;FRANCE;02 32 44 47 75;Pharmacie d'Officine
PHARMACIE  HUE;19 BD BOISGELIN;27170;BEAUMONT LE ROGER;FRANCE;02 32 45 22 96;Pharmacie d'Officine
PHARMACIE DE LA CHARENTONNE;54 R DU GENERAL DE GAULLE;27300;BERNAY;FRANCE;02 32 43 00 45;Pharmacie d'Officine
PHARMACIE DE LA COUTURE;40 AV DU 8 MAI 1945;27300;BERNAY;FRANCE;02 32 45 85 36;Pharmacie d'Officine
PHARMACIE TRAN-BA - HARDIVILLE;68 R THIERS;27300;BERNAY;FRANCE;02 32 43 02 34;Pharmacie d'Officine
PHARMACIE SAINTE CROIX;90 R THIERS;27300;BERNAY;FRANCE;02 32 43 03 60;Pharmacie d'Officine
PHARMACIE DE L'EGLISE;134 PL DU GENERAL LECLERC;27210;BEUZEVILLE;FRANCE;02 32 57 70 36;Pharmacie d'Officine
PHARMACIE DE LA MORELLE;100 R CONSTANT FOUCHE;27210;BEUZEVILLE;FRANCE;02 32 57 70 64;Pharmacie d'Officine
PHARMACIE DU CHATEAU;GRANDE RUE;27520;BOISSEY LE CHATEL;FRANCE;02 32 42 61 09;Pharmacie d'Officine
PHARMACIE DE LA BONNEVILLE;41 R JEAN MARECHAL;27190;LA BONNEVILLE SUR ITON;FRANCE;02 32 37 10 33;Pharmacie d'Officine
PHARMACIE DU ROUMOIS;PL DU ROUMOIS;27670;BOSROUMOIS;FRANCE;02 35 87 76 75;Pharmacie d'Officine
PHARMACIE PALASSET;530 R du Docteur Duvrac;27310;BOURG ACHARD;FRANCE;;Pharmacie d'Officine
PHARMACIE GOT;36 GRANDE RUE;27520;GRAND BOURGTHEROULDE;FRANCE;02 35 87 60 78;Pharmacie d'Officine
PHARMACIE TERRIER-SOHIER;47 GRANDE RUE;27500;BOURNEVILLE STE CROIX;FRANCE;02 32 57 41 21;Pharmacie d'Officine
PHARMACIE DUFAY - LAUNAY;4 R DE CHANDAI;27580;BOURTH;FRANCE;02 32 32 60 40;Pharmacie d'Officine
PHARMACIE CENTRALE;31 R ARISTIDE BRIAND;27160;BRETEUIL;FRANCE;02 32 29 72 45;Pharmacie d'Officine
PHARMACIE BATARD;94 R ARISTIDE BRIAND;27160;BRETEUIL;FRANCE;02 32 29 71 09;Pharmacie d'Officine
PHARMACIE DE LA RISLE;41 R DU MARECHAL FOCH;27800;BRIONNE;FRANCE;02 32 45 71 90;Pharmacie d'Officine
PHARMACIE DE BROGLIE;11 R DES CANADIENS;27270;BROGLIE;FRANCE;02 32 44 60 62;Pharmacie d'Officine
PHARMACIE THERIAQUE;R GRANDE;27730;BUEIL;FRANCE;02 32 36 50 87;Pharmacie d'Officine
PHARMACIE DE CHARLEVAL;44 GRANDE RUE;27380;CHARLEVAL;FRANCE;02 32 49 01 55;Pharmacie d'Officine
PHARMACIE DES SAINT CLAIR;13 RTE DE PARIS;27420;CHATEAU SUR EPTE;FRANCE;01 34 67 60 12;Pharmacie d'Officine
PHARMACIE DU DONJON BLIN;32 R SAINTE-FOY;27190;CONCHES EN OUCHE;FRANCE;02 32 30 20 73;Pharmacie d'Officine
PHARMACIE DU CENTRE;38 PL CARNOT;27190;CONCHES EN OUCHE;FRANCE;02 32 30 00 27;Pharmacie d'Officine
PHARMACIE DE LA CALONNE;12 PL DU GENERAL DE GAULLE;27260;CORMEILLES;FRANCE;02 32 57 80 02;Pharmacie d'Officine
PHARMACIE DES 2 TERRES;5 RTE DES ANDELYS;27940;COURCELLES SUR SEINE;FRANCE;02 32 77 98 92;Pharmacie d'Officine
PHARMACIE BREARD;6 RTE DE SAINT ANDRE;27750;LA COUTURE BOUSSEY;FRANCE;02 32 36 76 56;Pharmacie d'Officine
PHARMACIE DE LA VALLEE;30 R DE LOUVIERS;27490;CLEF VALLEE D EURE;FRANCE;02 32 67 75 16;Pharmacie d'Officine
PHARMACIE BRUHL;PL DES ANCIENS COMBATTANTS;27240;MESNILS SUR ITON;FRANCE;02 32 34 50 14;Pharmacie d'Officine
PHARMACIE LECOURT-BUNEL;11 RTE DE PARIS;27440;ECOUIS;FRANCE;02 32 69 43 83;Pharmacie d'Officine
PHARMACIE D'EPAIGNES;2 R DES ANGLAIS;27260;EPAIGNES;FRANCE;02 32 42 10 89;Pharmacie d'Officine
PHARMACIE  THIEBAULT;46 R GEORGES CLEMENCEAU;27150;ETREPAGNY;FRANCE;02 32 55 76 04;Pharmacie d'Officine
PHARMACIE GAZIER;60 R GEORGES CLEMENCEAU;27150;ETREPAGNY;FRANCE;02 32 55 71 82;Pharmacie d'Officine
PHARMACIE DES CAPUCINES;R Jean Bart;27000;EVREUX;FRANCE;02 32 33 20 22;Pharmacie d'Officine
PHARMACIE DE LA REPUBLIQUE;5 PL DE LA REPUBLIQUE;27000;EVREUX;FRANCE;02 32 33 05 10;Pharmacie d'Officine
PHARMACIE CENTRALE VEYRIERES;36 R CHARTRAINE;27000;EVREUX;FRANCE;02 32 33 00 68;Pharmacie d'Officine
PHARMACIE MODERNE D'EVREUX;7 R EDOUARD FERAY;27000;EVREUX;FRANCE;02 32 33 01 07;Pharmacie d'Officine
PHARMACIE DE NETREVILLE;R DE FAUVILLE;27000;EVREUX;FRANCE;02 32 31 60 63;Pharmacie d'Officine
PHARMACIE MORACE-BLOUIN;4 R DE GRENOBLE;27000;EVREUX;FRANCE;02 32 33 01 41;Pharmacie d'Officine
PHARMACIE PRINCIPALE;15 R DE LA HARPE;27000;EVREUX;FRANCE;02 32 33 02 62;Pharmacie d'Officine
PHARMACIE MASSOT;19 R JEAN MOULIN;27000;EVREUX;FRANCE;02 32 33 27 37;Pharmacie d'Officine
PHARMACIE KENNEDY;10 R DE RUSSELHEIM;27000;EVREUX;FRANCE;02 32 23 04 78;Pharmacie d'Officine
PHARMACIE KOK;3 R DES LOMBARDS;27000;EVREUX;FRANCE;02 32 33 01 05;Pharmacie d'Officine
PHARMACIE BRUNET - LE SACHE;BD DE NORMANDIE;27000;EVREUX;FRANCE;02 32 31 31 05;Pharmacie d'Officine
PHARMACIE DU MARCHE;R VOLTAIRE;27000;EVREUX;FRANCE;02 32 23 04 43;Pharmacie d'Officine
PHARMACIE SAINT MICHEL;14 R DE SACQUENVILLE;27000;EVREUX;FRANCE;02 32 39 05 88;Pharmacie d'Officine
PHARMACIE MORIN;RTE DE SAINT ANDRE;27000;EVREUX;FRANCE;02 32 23 18 18;Pharmacie d'Officine
PHARMACIE MAILHAN;104 R ST GERMAIN;27000;EVREUX;FRANCE;02 32 33 12 10;Pharmacie d'Officine
PHARMACIE ASTRUC;14 R ISAMBARD;27530;EZY SUR EURE;FRANCE;02 37 62 23 90;Pharmacie d'Officine
PHARMACIE CHAMPNEUF;8 R DES HUCHIERS;27760;LA FERRIERE SUR RISLE;FRANCE;02 32 30 70 08;Pharmacie d'Officine
PHARMACIE BESSOU - CLAVIER;63 R POUYER QUERTIER;27380;FLEURY SUR ANDELLE;FRANCE;02 32 49 04 31;Pharmacie d'Officine
PHARMACIE DRAIN;51 R POUYER QUERTIER;27380;FLEURY SUR ANDELLE;FRANCE;02 32 49 00 76;Pharmacie d'Officine
PHARMACIE  MABILAIS;4 R DU GENERAL DE GAULLE;27600;GAILLON;FRANCE;02 32 53 07 24;Pharmacie d'Officine
PHARMACIE CAILLAUD-BOIZARD;35 R DU GENERAL DE GAULLE;27600;GAILLON;FRANCE;02 32 53 05 07;Pharmacie d'Officine
GRANDE PHARMACIE DU CENTRE;;27620;GASNY;FRANCE;02 32 52 10 04;Pharmacie d'Officine
PHARMACIE DU MARCHE DE GISORS;4 R DE VIENNE;27140;GISORS;FRANCE;02 32 55 26 68;Pharmacie d'Officine
SELARL PHARMACIE PISSOT;33 R DE VIENNE;27140;GISORS;FRANCE;02 32 55 11 93;Pharmacie d'Officine
PHARMACIE DU CHATEAU;60 R DE VIENNE;27140;GISORS;FRANCE;02 32 55 26 18;Pharmacie d'Officine
SELARL PHARMACIE DE L'ITON;76 AV ARISTIDE BRIAND;27930;GRAVIGNY;FRANCE;;Pharmacie d'Officine
PHARMACIE ARGENTIN;CENTRE COMMERCIAL CARREFOUR;27930;GUICHAINVILLE;FRANCE;02 32 33 31 61;Pharmacie d'Officine
PHARMACIE DU CHATEAU;16 R DE LA LIBERATION;27800;HARCOURT;FRANCE;02 32 46 15 84;Pharmacie d'Officine
PHARMACIE RIVETTE;5 PL DE LA MAIRIE;27400;LA HAYE MALHERBE;FRANCE;02 32 25 94 06;Pharmacie d'Officine
PHARMACIE CLIN;22 RTE NATIONALE;27400;HEUDEBOUVILLE;FRANCE;02 32 25 95 11;Pharmacie d'Officine
PHARMACIE LABICHE-LEDOUX;27 R DU GENERAL DE GAULLE;27400;HONDOUVILLE;FRANCE;02 32 50 47 25;Pharmacie d'Officine
PHARMACIE CENTRALE;47 RTE DE LYONS;27460;IGOVILLE;FRANCE;02 35 23 22 29;Pharmacie d'Officine
PHARMACIE BLOT;11 BD DE LA GARE;27540;IVRY LA BATAILLE;FRANCE;02 32 36 40 34;Pharmacie d'Officine
PHARMACIE DE LERY;45 R DU 11 NOVEMBRE;27690;LERY;FRANCE;02 32 59 04 60;Pharmacie d'Officine
PHARMACIE DU LIEUVIN;18 GRANDE RUE;27560;LIEUREY;FRANCE;02 32 57 93 03;Pharmacie d'Officine
PHARMACIE DES FONTENELLES;97 R DE BEAULIEU;27400;LOUVIERS;FRANCE;02 32 40 27 07;Pharmacie d'Officine
PHARMACIE MAILHAN;4 BD GEORGES CLEMENCEAU;27400;LOUVIERS;FRANCE;;Pharmacie d'Officine
PHARMACIE PETITBON-BARBIER;49 R DU GENERAL DE GAULLE;27400;LOUVIERS;FRANCE;02 32 40 00 76;Pharmacie d'Officine
SELARL PHARMACIE DE LA HALLE;5 PL DE LA HALLE AUX DRAPIERS;27400;LOUVIERS;FRANCE;02 32 40 30 99;Pharmacie d'Officine
PHARMACIE DU PARVIS;48 R DU MARECHAL FOCH;27400;LOUVIERS;FRANCE;02 32 40 33 00;Pharmacie d'Officine
PHARMACIE DU BECQUET;AV DES PEUPLIERS;27400;LOUVIERS;FRANCE;02 32 40 09 82;Pharmacie d'Officine
PHARMACIE GALLO - BONIFACE;38 R PIERRE MENDES FRANCE;27400;LOUVIERS;FRANCE;02 32 25 27 80;Pharmacie d'Officine
PHARMACIE MAHIEU;106 R SAINT GERMAIN;27400;LOUVIERS;FRANCE;02 32 25 10 82;Pharmacie d'Officine
PHARMACIE DE LA HALLE;4 R DE L HOTEL DE VILLE;27480;LYONS LA FORET;FRANCE;02 32 49 60 05;Pharmacie d'Officine
PHARMACIE CANTON;11 RTE DE DREUX;27810;MARCILLY SUR EURE;FRANCE;02 37 48 46 38;Pharmacie d'Officine
PHARMACIE BETHMANN - LARUELLE;60 R ARISTIDE BRIAND;27120;MENILLES;FRANCE;02 32 36 09 03;Pharmacie d'Officine
PHARMACIE DE LA VALLEE;15 R SAINT PIERRE;27290;MONTFORT SUR RISLE;FRANCE;02 32 56 11 63;Pharmacie d'Officine
PHARMACIE HORCHOLLE;40 RUE GRANDE;27390;MONTREUIL L ARGILLE;FRANCE;02 32 44 50 39;Pharmacie d'Officine
PHARMACIE MARTIN-DESMOULINS;1 R JULES FERRY;27550;NASSANDRES SUR RISLE;FRANCE;02 32 45 08 06;Pharmacie d'Officine
PHARMACIE BERNARD-DELIENS;34 R DE LA REPUBLIQUE;27110;LE NEUBOURG;FRANCE;02 32 35 00 35;Pharmacie d'Officine
PHARMACIE DESSON;65 R DUPONT DE L EURE;27110;LE NEUBOURG;FRANCE;02 32 35 85 00;Pharmacie d'Officine
PHARMACIE CLOUARD;PL DE L EGLISE;27330;LA NEUVE LYRE;FRANCE;02 32 30 51 73;Pharmacie d'Officine
PHARMACIE DE NONANCOURT;53 GRANDE RUE;27320;NONANCOURT;FRANCE;02 32 58 00 93;Pharmacie d'Officine
SELARL PHARMACIE DE CAER;9194 RTE DE GAILLON;27930;NORMANVILLE;FRANCE;02 32 39 39 04;Pharmacie d'Officine
PHARMACIE FERRAND-GAILLARD;18 R ISAMBARD;27120;PACY SUR EURE;FRANCE;02 32 36 01 08;Pharmacie d'Officine
PHARMACIE BOUDET - CRAMOISAN;34 R ISAMBARD;27120;PACY SUR EURE;FRANCE;02 32 36 01 10;Pharmacie d'Officine
PHARMACIE DUHAMEL;82 R DU GENERAL DE GAULLE;27910;PERRIERS SUR ANDELLE;FRANCE;02 32 49 07 22;Pharmacie d'Officine
PHARMACIE ALLEMAND;47 R DE LA SALLE;27590;PITRES;FRANCE;02 32 49 80 31;Pharmacie d'Officine
PHARMACIE DE L'EUROPE;2 AV JEAN MONNET;27500;PONT AUDEMER;FRANCE;02 32 41 21 74;Pharmacie d'Officine
PHARMACIE BERGEROT - DUTEIL - SUROSNE;26 R GAMBETTA;27500;PONT AUDEMER;FRANCE;02 32 41 10 57;Pharmacie d'Officine
PHARMACIE DU POT D'ETAIN;11 PL DU POT D ETAIN;27500;PONT AUDEMER;FRANCE;02 32 41 04 20;Pharmacie d'Officine
PHARMACIE CAMPART;65 R DE LA REPUBLIQUE;27500;PONT AUDEMER;FRANCE;02 32 41 09 48;Pharmacie d'Officine
PHARMACIE CLUZEL;11 R THIERS;27500;PONT AUDEMER;FRANCE;02 32 41 00 66;Pharmacie d'Officine
PHARMACIE DE L'EGLISE;23 R THIERS;27500;PONT AUDEMER;FRANCE;02 32 41 05 58;Pharmacie d'Officine
PHARMACIE SOHIER-CARON;15 R SAINT LOUIS;27290;PONT AUTHOU;FRANCE;02 32 42 71 25;Pharmacie d'Officine
PHARMACIE DE L'ARCHE;14 R JEAN PRIEUR;27340;PONT DE L ARCHE;FRANCE;02 35 23 00 08;Pharmacie d'Officine
PHARMACIE HAIMET-LEROY;52 GRANDE RUE;27360;PONT ST PIERRE;FRANCE;02 32 49 70 45;Pharmacie d'Officine
PHARMACIE MOREL;41 R CHARLES DE GAULLE;27220;PREY;FRANCE;02 32 37 97 64;Pharmacie d'Officine
PHARMACIE PESQUET;84 QU DE SEINE;27680;QUILLEBEUF SUR SEINE;FRANCE;02 32 56 03 48;Pharmacie d'Officine
PHARMACIE PUYHAUBERT;834 R BLINGUE;27610;ROMILLY SUR ANDELLE;FRANCE;02 32 49 76 64;Pharmacie d'Officine
PHARMACIE AUZERAIS-MUTA;AV DU GENERAL DE GAULLE;27350;ROUTOT;FRANCE;02 32 57 31 06;Pharmacie d'Officine
PHARMACIE DU GRISON;31 R ARISTIDE BRIAND;27250;RUGLES;FRANCE;02 32 24 73 11;Pharmacie d'Officine
PHARMACIE DU PLATEAU;6 PL GAMBETTA;27220;ST ANDRE DE L EURE;FRANCE;02 32 37 31 61;Pharmacie d'Officine
PHARMACIE HANS;31 R DU CHANOINE BOULOGNE;27220;ST ANDRE DE L EURE;FRANCE;02 32 37 32 27;Pharmacie d'Officine
PHARMACIE BOUS - BOUS;5 PL DU GENERAL DE GAULLE;27100;LE VAUDREUIL;FRANCE;02 32 59 02 48;Pharmacie d'Officine
PHARMACIE SAINT GEORGES;PL DE LA MAIRIE;27450;ST GEORGES DU VIEVRE;FRANCE;02 32 42 81 07;Pharmacie d'Officine
PHARMACIE DES MOUSQUETAIRES;R DES PRES;27950;ST MARCEL;FRANCE;02 32 51 78 55;Pharmacie d'Officine
PHARMACIE SAINT-MARCEL VILLAGE;56 R GENERAL LERCLERC;27950;ST MARCEL;FRANCE;02 32 51 20 20;Pharmacie d'Officine
PHARMACIE LEGRAND;126 RTE NATIONALE;27310;ST OUEN DE THOUBERVILLE;FRANCE;02 32 56 26 48;Pharmacie d'Officine
PHARMACIE DES TILLEULS;40 R DES CANADIENS;27670;ST OUEN DU TILLEUL;FRANCE;02 35 87 72 32;Pharmacie d'Officine
PHARMACIE HOUISSE-DAVID;4 R GRANDE;27430;ST PIERRE DU VAUVRAY;FRANCE;02 32 59 90 21;Pharmacie d'Officine
PHARMACIE DU VERT VILLAGE;;27180;ST SEBASTIEN DE MORSENT;FRANCE;02 32 39 24 88;Pharmacie d'Officine
PHARMACIE DU CENTRE;20 R DU GENERAL DE GAULLE;27180;ST SEBASTIEN DE MORSENT;FRANCE;02 32 38 40 56;Pharmacie d'Officine
PHARMACIE NOUHAUD;16 R LESAGE MAILLE;27370;LA SAUSSAYE;FRANCE;02 35 87 81 34;Pharmacie d'Officine
PHARMACIE DES TROIS CHATEAUX;1 R MAX CARPENTIER;27470;SERQUIGNY;FRANCE;02 32 44 14 75;Pharmacie d'Officine
PHARMACIE TRIVINI;10 R D ORBEC;27230;THIBERVILLE;FRANCE;02 32 46 81 88;Pharmacie d'Officine
PHARMACIE NORMANDE;16 R DE LISIEUX;27230;THIBERVILLE;FRANCE;02 32 46 80 66;Pharmacie d'Officine
PHARMACIE GERARD;40 R HENRI DE CAMPION;27370;LE THUIT DE L OISON;FRANCE;02 35 87 81 42;Pharmacie d'Officine
PHARMACIE DE LA VALLEE D'AVRE;20 R DE PARIS;27570;TILLIERES SUR AVRE;FRANCE;02 32 32 50 70;Pharmacie d'Officine
PHARMACIE DECEUNINCK-CASTEL;13 R DU CHESNAY;27510;VEXIN SUR EPTE;FRANCE;02 32 52 31 30;Pharmacie d'Officine
SELARL PHARMACIE PRINCIPALE VESQUES;13 R GEORGES CLEMENCEAU;27130;VERNEUIL D AVRE ET D ITON;FRANCE;02 32 32 13 85;Pharmacie d'Officine
PHARMACIE PERNOT;156 PL DE LA MADELEINE;27130;VERNEUIL D AVRE ET D ITON;FRANCE;02 32 32 13 94;Pharmacie d'Officine
PHARMACIE MARAIS;466 R DE LA MADELEINE;27130;VERNEUIL D AVRE ET D ITON;FRANCE;02 32 32 13 90;Pharmacie d'Officine
PHARMACIE SEHET;109 R CLAUDE MONET;27200;VERNON;FRANCE;02 32 51 19 83;Pharmacie d'Officine
PHARMACIE DES BORDS DE SEINE;AV DE ROUEN;27200;VERNON;FRANCE;;Pharmacie d'Officine
PHARMACIE LACHNER-SUPPLIE;62 R CARNOT;27200;VERNON;FRANCE;02 32 51 00 84;Pharmacie d'Officine
GRANDE PHARMACIE DU MARCHE;18 PL CHARLES DE GAULLE;27200;VERNON;FRANCE;02 32 51 94 21;Pharmacie d'Officine
PHARMACIE RIFFAULT;34 R JULES SORET;27200;VERNON;FRANCE;02 32 51 08 96;Pharmacie d'Officine
PHARMACIE VUEBAT BERNARD;11 R AUX HUILLIERS;27200;VERNON;FRANCE;02 32 51 00 77;Pharmacie d'Officine
PHARMACIE DE BIZY;5 BD ISAMBARD;27200;VERNON;FRANCE;02 32 51 13 59;Pharmacie d'Officine
